agent_id,customer_id,amount,timestamp,payment_method,remittance_status,branch
AGT015,CUST0486,1401.48,2026-02-21 01:22:51,bank_transfer,missed,Cape_Coast
AGT009,CUST0434,740.94,2026-01-27 02:41:55,bank_transfer,pending,Accra
AGT015,CUST0134,1141.11,2026-04-30 11:10:14,momo,remitted,Kumasi
AGT049,CUST0211,32.39,2026-02-09 00:51:09,momo,remitted,Takoradi
AGT024,CUST0060,142.53,2026-02-19 16:34:13,bank_transfer,remitted,Cape_Coast
AGT004,CUST0428,1080.03,2025-12-25 03:53:14,bank_transfer,pending,Kumasi
AGT012,CUST0377,1140.82,2026-06-16 14:34:17,cash,remitted,Tamale
AGT037,CUST0395,1507.88,2026-04-16 21:29:19,cash,missed,Cape_Coast
AGT037,CUST0450,281.29,2026-03-10 04:16:49,cash,missed,Cape_Coast
AGT043,CUST0431,1036.1,2026-05-21 06:46:30,momo,remitted,Takoradi
AGT006,CUST0364,405.01,2026-02-24 01:11:27,bank_transfer,remitted,Cape_Coast
AGT039,CUST0364,204.53,2026-01-08 23:52:58,momo,remitted,Takoradi
AGT046,CUST0457,832.78,2026-01-13 02:04:20,bank_transfer,remitted,Kumasi
AGT024,CUST0213,343.41,2026-05-01 15:50:35,cash,remitted,Tamale
AGT011,CUST0216,459.13,2026-02-01 08:23:27,cash,remitted,Tamale
AGT013,CUST0226,648.76,2026-05-22 05:48:25,cash,remitted,Cape_Coast
AGT034,CUST0470,533.59,2026-01-11 05:47:39,cash,remitted,Cape_Coast
AGT025,CUST0131,193.43,2026-05-30 22:49:26,bank_transfer,remitted,Kumasi
AGT007,CUST0076,198.03,2026-06-08 14:48:57,cash,remitted,Takoradi
AGT004,CUST0476,402.63,2026-02-06 21:37:16,bank_transfer,remitted,Tamale
AGT008,CUST0286,120.11,2026-03-21 18:16:30,bank_transfer,remitted,Takoradi
AGT020,CUST0474,1260.38,2026-02-16 15:55:04,momo,remitted,Kumasi
AGT029,CUST0496,588.91,2026-01-16 20:26:11,cash,remitted,Tamale
AGT045,CUST0277,573.9,2026-06-08 16:03:18,cash,remitted,Tamale
AGT046,CUST0156,677.36,2026-03-27 13:03:58,momo,pending,Accra
AGT010,CUST0248,1332.34,2026-03-01 23:35:03,bank_transfer,remitted,Kumasi
AGT043,CUST0218,1743.86,2026-06-15 03:16:17,cash,remitted,Kumasi
AGT034,CUST0190,1522.99,2025-12-21 09:37:12,bank_transfer,pending,Accra
AGT026,CUST0417,1460.51,2026-01-07 21:12:46,momo,remitted,Takoradi
AGT041,CUST0469,979.09,2026-04-26 10:42:31,bank_transfer,remitted,Accra
AGT049,CUST0163,1393.74,2026-04-01 20:36:08,cash,missed,Kumasi
AGT003,CUST0180,1114.47,2026-05-07 21:54:53,bank_transfer,pending,Takoradi
AGT006,CUST0034,448.18,2026-02-03 06:03:57,bank_transfer,missed,Tamale
AGT005,CUST0041,433.0,2026-02-23 20:25:52,cash,pending,Accra
AGT005,CUST0307,606.86,2026-04-15 06:09:09,cash,remitted,Takoradi
AGT047,CUST0431,1823.39,2026-01-19 16:31:54,bank_transfer,remitted,Takoradi
AGT023,CUST0338,1103.88,2026-04-02 14:00:30,bank_transfer,remitted,Takoradi
AGT049,CUST0314,1473.13,2026-03-02 04:04:02,momo,remitted,Accra
AGT009,CUST0075,706.19,2026-01-04 08:57:37,cash,remitted,Tamale
AGT035,CUST0441,827.28,2026-04-27 05:06:22,bank_transfer,pending,Takoradi
AGT020,CUST0279,268.62,2026-06-10 03:24:39,cash,remitted,Accra
AGT049,CUST0176,359.16,2026-01-19 04:39:06,momo,remitted,Kumasi
AGT042,CUST0384,1658.17,2026-05-15 01:08:18,bank_transfer,pending,Accra
AGT035,CUST0150,1177.98,2026-02-03 21:24:33,bank_transfer,pending,Accra
AGT050,CUST0273,688.31,2026-04-10 18:50:58,bank_transfer,remitted,Accra
AGT018,CUST0325,1609.65,2026-01-06 10:06:28,cash,pending,Takoradi
AGT017,CUST0108,508.11,2026-03-16 06:55:51,momo,missed,Accra
AGT024,CUST0139,1952.54,2026-04-25 19:15:57,cash,remitted,Kumasi
AGT003,CUST0350,702.74,2026-05-20 02:07:27,bank_transfer,remitted,Takoradi
AGT032,CUST0271,687.88,2026-01-06 08:29:24,momo,remitted,Kumasi
AGT035,CUST0347,637.59,2026-05-12 08:18:41,bank_transfer,remitted,Cape_Coast
AGT038,CUST0419,261.78,2026-02-13 01:45:53,bank_transfer,remitted,Accra
AGT013,CUST0289,240.05,2025-12-28 08:17:42,cash,missed,Takoradi
AGT047,CUST0212,1303.25,2026-05-29 14:04:39,bank_transfer,pending,Takoradi
AGT025,CUST0381,1752.73,2026-06-02 02:00:48,momo,pending,Accra
AGT009,CUST0272,1585.23,2026-03-02 16:35:12,bank_transfer,missed,Tamale
AGT004,CUST0418,299.39,2026-04-19 17:00:33,bank_transfer,missed,Tamale
AGT014,CUST0066,1100.25,2026-05-22 20:50:50,cash,remitted,Kumasi
AGT037,CUST0483,229.07,2026-01-07 09:28:41,momo,remitted,Accra
AGT034,CUST0424,109.68,2026-06-10 21:59:21,cash,pending,Accra
AGT011,CUST0248,1319.64,2026-04-25 20:43:53,bank_transfer,remitted,Cape_Coast
AGT041,CUST0156,1079.6,2026-06-01 05:50:49,cash,remitted,Tamale
AGT003,CUST0047,182.41,2026-02-14 22:26:08,cash,remitted,Tamale
AGT028,CUST0423,89.18,2026-03-04 05:19:52,cash,missed,Accra
AGT029,CUST0454,1979.72,2026-01-31 02:20:37,cash,remitted,Kumasi
AGT009,CUST0201,79.44,2026-01-30 22:43:09,bank_transfer,pending,Accra
AGT003,CUST0148,900.17,2026-03-12 23:31:18,bank_transfer,remitted,Kumasi
AGT025,CUST0124,1019.15,2026-04-10 18:03:29,momo,remitted,Tamale
AGT034,CUST0001,252.21,2026-03-08 13:24:07,cash,remitted,Cape_Coast
AGT012,CUST0456,354.74,2026-02-17 11:31:56,cash,missed,Takoradi
AGT042,CUST0247,716.57,2026-05-31 13:02:06,momo,remitted,Tamale
AGT009,CUST0343,1528.12,2026-06-15 18:05:12,cash,pending,Kumasi
AGT015,CUST0128,1024.02,2026-04-29 00:27:27,momo,remitted,Accra
AGT040,CUST0191,1283.05,2026-05-02 11:19:21,bank_transfer,remitted,Tamale
AGT025,CUST0067,1970.65,2026-02-12 11:11:23,momo,remitted,Cape_Coast
AGT005,CUST0004,1540.65,2026-04-24 17:59:53,cash,remitted,Kumasi
AGT011,CUST0442,880.04,2026-03-02 10:57:17,momo,remitted,Accra
AGT034,CUST0409,903.96,2026-04-10 05:40:40,bank_transfer,remitted,Takoradi
AGT024,CUST0303,1245.17,2026-02-15 18:58:48,cash,pending,Kumasi
AGT015,CUST0294,1337.42,2026-03-11 09:43:38,bank_transfer,remitted,Accra
AGT038,CUST0143,1011.41,2026-01-07 16:52:12,bank_transfer,remitted,Takoradi
AGT008,CUST0191,1296.83,2026-01-29 03:10:02,momo,pending,Accra
AGT005,CUST0021,66.59,2026-03-17 02:33:40,bank_transfer,remitted,Takoradi
AGT048,CUST0227,870.65,2026-01-18 11:47:49,cash,remitted,Takoradi
AGT026,CUST0313,572.3,2026-03-17 12:51:30,bank_transfer,remitted,Takoradi
AGT018,CUST0117,275.77,2026-03-29 02:25:59,bank_transfer,remitted,Accra
AGT006,CUST0437,217.1,2026-04-19 10:34:58,momo,remitted,Takoradi
AGT037,CUST0302,1214.32,2026-05-30 19:12:54,bank_transfer,missed,Kumasi
AGT048,CUST0500,1056.73,2025-12-21 11:51:11,momo,remitted,Cape_Coast
AGT013,CUST0142,522.1,2026-05-13 02:55:50,momo,remitted,Cape_Coast
AGT028,CUST0484,952.48,2026-06-13 03:40:33,cash,remitted,Takoradi
AGT005,CUST0460,994.62,2026-04-25 03:27:40,cash,missed,Cape_Coast
AGT013,CUST0401,406.12,2026-02-20 23:36:23,cash,remitted,Cape_Coast
AGT017,CUST0039,1311.14,2026-03-21 09:46:04,cash,pending,Takoradi
AGT050,CUST0393,1566.22,2026-01-27 09:31:29,momo,missed,Takoradi
AGT040,CUST0355,1587.1,2026-01-15 23:16:35,bank_transfer,missed,Kumasi
AGT045,CUST0252,1212.89,2026-01-14 11:54:24,cash,pending,Tamale
AGT032,CUST0333,1033.04,2026-06-02 01:22:44,cash,remitted,Accra
AGT029,CUST0207,140.79,2026-02-01 00:18:17,cash,pending,Takoradi
AGT003,CUST0210,589.91,2026-01-23 12:52:12,bank_transfer,remitted,Takoradi
AGT040,CUST0115,204.68,2026-05-05 10:59:21,cash,pending,Cape_Coast
AGT034,CUST0225,1928.37,2026-03-12 03:01:02,bank_transfer,remitted,Kumasi
AGT040,CUST0134,287.46,2026-02-26 01:03:13,momo,pending,Cape_Coast
AGT027,CUST0251,320.52,2026-02-28 10:06:42,momo,remitted,Takoradi
AGT013,CUST0219,1781.36,2026-01-19 11:54:27,momo,remitted,Takoradi
AGT045,CUST0407,1888.98,2025-12-20 03:58:12,bank_transfer,missed,Cape_Coast
AGT033,CUST0443,1536.34,2026-02-18 20:35:29,cash,remitted,Takoradi
AGT006,CUST0091,30.7,2026-01-14 19:37:48,cash,remitted,Tamale
AGT024,CUST0354,22.67,2026-01-30 02:02:00,cash,remitted,Accra
AGT019,CUST0376,768.64,2026-05-04 02:54:59,cash,missed,Accra
AGT016,CUST0046,303.92,2026-01-06 15:51:47,cash,remitted,Accra
AGT040,CUST0038,56.4,2026-03-19 11:51:53,bank_transfer,remitted,Tamale
AGT028,CUST0142,938.85,2026-01-31 23:21:59,momo,remitted,Takoradi
AGT033,CUST0100,1887.26,2026-05-16 00:49:58,cash,remitted,Cape_Coast
AGT048,CUST0328,661.16,2025-12-24 22:02:43,momo,missed,Kumasi
AGT041,CUST0190,1329.06,2026-02-18 22:14:51,bank_transfer,pending,Takoradi
AGT013,CUST0035,1311.43,2026-02-18 14:15:49,bank_transfer,remitted,Tamale
AGT043,CUST0147,517.14,2026-06-06 23:13:14,cash,remitted,Tamale
AGT045,CUST0030,1307.84,2026-03-21 00:48:59,bank_transfer,pending,Accra
AGT025,CUST0334,440.42,2026-04-15 13:07:34,momo,remitted,Takoradi
AGT042,CUST0084,261.57,2026-06-09 11:37:14,cash,remitted,Accra
AGT036,CUST0369,1408.74,2026-04-05 13:20:04,cash,remitted,Kumasi
AGT027,CUST0281,244.61,2026-04-29 18:02:44,momo,remitted,Accra
AGT038,CUST0424,1993.88,2026-05-21 23:29:24,cash,remitted,Kumasi
AGT007,CUST0344,383.24,2026-02-03 06:04:36,cash,remitted,Tamale
AGT005,CUST0270,1196.4,2026-05-18 15:07:01,momo,remitted,Accra
AGT043,CUST0154,834.52,2026-01-25 16:50:03,cash,remitted,Accra
AGT045,CUST0102,270.25,2026-02-28 22:36:44,cash,pending,Cape_Coast
AGT031,CUST0215,75.13,2026-05-02 23:56:17,momo,remitted,Tamale
AGT023,CUST0150,1253.01,2026-03-23 15:28:47,bank_transfer,missed,Cape_Coast
AGT042,CUST0432,1617.38,2026-03-04 04:13:48,momo,remitted,Kumasi
AGT010,CUST0083,1687.19,2026-04-24 20:46:43,cash,pending,Kumasi
AGT032,CUST0110,975.77,2026-05-13 23:27:32,momo,missed,Tamale
AGT043,CUST0435,1559.36,2026-05-06 07:26:37,cash,missed,Kumasi
AGT030,CUST0387,1352.24,2026-02-17 04:05:26,cash,missed,Tamale
AGT039,CUST0426,1454.02,2026-06-06 03:30:46,momo,remitted,Kumasi
AGT031,CUST0275,995.35,2026-01-10 11:02:59,cash,remitted,Takoradi
AGT018,CUST0201,1274.16,2026-01-07 19:58:41,bank_transfer,remitted,Accra
AGT036,CUST0284,1614.94,2025-12-20 10:49:44,cash,remitted,Takoradi
AGT002,CUST0468,807.81,2026-05-06 03:52:30,momo,remitted,Tamale
AGT014,CUST0173,1615.84,2026-04-23 17:25:19,bank_transfer,missed,Tamale
AGT013,CUST0327,1192.19,2025-12-31 12:47:23,bank_transfer,remitted,Takoradi
AGT029,CUST0206,348.48,2026-03-25 03:45:05,cash,remitted,Accra
AGT012,CUST0063,68.87,2026-05-23 01:56:51,momo,missed,Accra
AGT039,CUST0073,738.25,2026-04-28 02:30:06,cash,remitted,Cape_Coast
AGT002,CUST0251,1102.46,2026-01-03 10:38:22,cash,remitted,Kumasi
AGT032,CUST0124,1682.84,2026-05-06 19:23:10,momo,pending,Cape_Coast
AGT013,CUST0375,272.42,2026-02-06 10:43:14,momo,remitted,Accra
AGT046,CUST0121,1604.41,2026-06-01 15:54:53,cash,remitted,Takoradi
AGT027,CUST0275,1728.76,2026-01-07 11:37:16,bank_transfer,missed,Kumasi
AGT049,CUST0431,318.36,2026-02-13 21:24:56,cash,missed,Takoradi
AGT041,CUST0500,1706.16,2026-01-04 15:00:05,bank_transfer,missed,Cape_Coast
AGT017,CUST0398,1983.08,2026-03-09 06:49:55,cash,remitted,Tamale
AGT040,CUST0120,1459.14,2026-01-22 07:28:32,momo,missed,Takoradi
AGT031,CUST0422,1573.84,2025-12-23 00:46:31,bank_transfer,remitted,Cape_Coast
AGT034,CUST0437,1988.94,2026-03-24 20:15:08,momo,remitted,Cape_Coast
AGT024,CUST0317,1218.85,2026-05-24 23:20:23,momo,remitted,Cape_Coast
AGT045,CUST0164,629.62,2026-05-20 02:28:17,momo,remitted,Tamale
AGT035,CUST0424,1678.31,2026-01-14 16:05:46,momo,remitted,Tamale
AGT048,CUST0465,1236.68,2026-05-13 12:13:07,momo,remitted,Tamale
AGT006,CUST0286,1170.77,2026-06-05 14:02:50,cash,remitted,Kumasi
AGT019,CUST0265,522.2,2026-06-02 19:17:39,bank_transfer,remitted,Tamale
AGT030,CUST0320,1517.54,2026-04-24 14:15:19,cash,pending,Tamale
AGT007,CUST0161,181.7,2026-02-22 14:01:03,cash,remitted,Tamale
AGT010,CUST0376,1850.09,2026-06-08 13:41:43,cash,remitted,Takoradi
AGT041,CUST0308,665.13,2026-04-26 14:02:11,momo,remitted,Tamale
AGT032,CUST0089,272.99,2026-03-29 02:37:35,cash,remitted,Kumasi
AGT034,CUST0142,895.89,2026-04-14 08:38:02,bank_transfer,remitted,Cape_Coast
AGT028,CUST0203,104.09,2026-01-25 16:14:01,cash,remitted,Takoradi
AGT015,CUST0309,1375.56,2026-05-31 11:48:04,momo,remitted,Accra
AGT030,CUST0227,1807.36,2026-05-27 09:46:19,bank_transfer,missed,Tamale
AGT037,CUST0489,1677.78,2026-02-26 17:08:16,bank_transfer,remitted,Cape_Coast
AGT029,CUST0443,272.19,2026-02-09 21:41:22,bank_transfer,remitted,Cape_Coast
AGT022,CUST0334,270.02,2026-06-16 06:34:37,bank_transfer,remitted,Takoradi
AGT004,CUST0222,1630.6,2026-04-19 09:38:29,cash,remitted,Accra
AGT020,CUST0041,1850.02,2026-02-25 18:19:48,momo,remitted,Kumasi
AGT032,CUST0196,932.13,2026-01-02 13:53:58,bank_transfer,remitted,Cape_Coast
AGT036,CUST0068,1007.96,2026-02-03 10:23:03,bank_transfer,remitted,Cape_Coast
AGT050,CUST0476,650.16,2026-02-10 10:46:51,momo,missed,Cape_Coast
AGT004,CUST0264,1790.64,2026-06-09 04:17:30,cash,pending,Cape_Coast
AGT027,CUST0002,1296.91,2026-06-11 04:18:56,bank_transfer,remitted,Takoradi
AGT017,CUST0361,590.74,2026-02-04 11:43:03,cash,pending,Accra
AGT012,CUST0125,611.59,2026-03-08 23:42:34,cash,remitted,Cape_Coast
AGT022,CUST0110,1784.58,2026-01-11 23:29:15,cash,missed,Kumasi
AGT017,CUST0086,47.0,2026-01-23 00:12:45,cash,remitted,Kumasi
AGT010,CUST0425,659.0,2026-05-29 11:41:43,bank_transfer,remitted,Tamale
AGT001,CUST0120,1117.63,2026-02-22 17:25:24,bank_transfer,pending,Cape_Coast
AGT022,CUST0127,313.47,2026-05-27 18:19:26,cash,pending,Cape_Coast
AGT026,CUST0255,202.36,2026-05-05 06:22:52,cash,pending,Cape_Coast
AGT018,CUST0183,1634.25,2026-02-13 21:56:46,momo,remitted,Cape_Coast
AGT050,CUST0016,1790.92,2026-03-18 00:33:13,momo,missed,Cape_Coast
AGT014,CUST0477,1650.74,2026-05-13 14:26:42,momo,missed,Kumasi
AGT047,CUST0062,1799.6,2026-02-07 16:10:23,bank_transfer,remitted,Accra
AGT029,CUST0369,1115.16,2026-01-04 05:16:23,momo,remitted,Accra
AGT012,CUST0432,1628.27,2026-06-16 00:20:49,bank_transfer,remitted,Tamale
AGT036,CUST0158,780.4,2026-01-17 23:59:09,bank_transfer,missed,Kumasi
AGT035,CUST0268,1339.21,2026-03-20 18:42:27,bank_transfer,remitted,Cape_Coast
AGT012,CUST0035,1977.89,2026-06-14 17:54:20,bank_transfer,remitted,Accra
AGT007,CUST0267,466.94,2026-04-22 16:43:21,momo,remitted,Takoradi
AGT029,CUST0064,792.0,2026-02-10 23:10:16,cash,remitted,Takoradi
AGT011,CUST0494,970.49,2026-04-22 23:04:16,cash,remitted,Takoradi
AGT033,CUST0050,293.27,2026-04-13 12:14:50,cash,remitted,Cape_Coast
AGT006,CUST0469,180.46,2026-04-21 16:35:29,momo,missed,Cape_Coast
AGT047,CUST0255,1662.85,2025-12-20 10:16:52,cash,remitted,Tamale
AGT015,CUST0149,1954.05,2026-05-27 07:46:10,momo,pending,Tamale
AGT032,CUST0325,821.36,2026-04-11 13:11:14,momo,remitted,Tamale
AGT011,CUST0304,193.55,2026-03-18 04:31:08,momo,remitted,Takoradi
AGT023,CUST0276,150.31,2026-04-28 20:48:35,cash,remitted,Cape_Coast
AGT026,CUST0357,1784.81,2026-02-28 20:31:44,cash,remitted,Takoradi
AGT034,CUST0451,938.35,2025-12-25 18:36:03,cash,remitted,Tamale
AGT046,CUST0172,653.65,2026-03-24 22:49:58,bank_transfer,missed,Cape_Coast
AGT034,CUST0417,963.39,2026-06-12 05:04:57,momo,remitted,Kumasi
AGT029,CUST0201,650.24,2026-04-14 01:12:02,bank_transfer,remitted,Accra
AGT004,CUST0445,988.29,2026-01-23 06:36:31,momo,remitted,Accra
AGT017,CUST0393,1721.92,2026-03-26 22:35:55,cash,remitted,Tamale
AGT035,CUST0324,1192.76,2026-01-02 23:56:05,momo,missed,Takoradi
AGT013,CUST0035,1395.41,2026-02-07 04:55:04,momo,remitted,Kumasi
AGT041,CUST0465,742.05,2026-03-11 17:52:07,bank_transfer,remitted,Cape_Coast
AGT039,CUST0482,1482.24,2026-02-03 12:13:27,momo,remitted,Takoradi
AGT015,CUST0216,1339.9,2026-03-25 16:50:03,cash,remitted,Tamale
AGT029,CUST0480,256.73,2026-06-03 19:51:01,momo,remitted,Takoradi
AGT029,CUST0065,1153.83,2026-06-03 19:16:14,momo,remitted,Tamale
AGT011,CUST0008,528.35,2026-05-27 23:11:15,momo,remitted,Accra
AGT032,CUST0301,1612.11,2026-03-28 01:26:29,bank_transfer,remitted,Accra
AGT002,CUST0343,863.36,2026-05-21 19:08:47,momo,remitted,Takoradi
AGT047,CUST0431,1989.47,2026-02-26 08:49:04,momo,pending,Kumasi
AGT014,CUST0424,203.15,2026-03-01 11:07:17,bank_transfer,remitted,Cape_Coast
AGT020,CUST0332,1565.09,2025-12-28 17:19:11,bank_transfer,pending,Tamale
AGT022,CUST0438,1353.93,2026-03-07 03:16:57,bank_transfer,pending,Cape_Coast
AGT011,CUST0076,1539.65,2026-02-24 01:09:15,bank_transfer,remitted,Accra
AGT027,CUST0174,628.91,2026-02-06 01:43:30,cash,remitted,Kumasi
AGT003,CUST0047,994.27,2026-04-09 01:04:59,cash,remitted,Kumasi
AGT017,CUST0015,1597.09,2026-04-29 23:23:29,momo,pending,Cape_Coast
AGT044,CUST0361,480.43,2026-06-11 22:14:44,cash,remitted,Accra
AGT028,CUST0147,467.55,2026-06-15 03:45:56,momo,remitted,Cape_Coast
AGT029,CUST0026,1111.08,2026-03-06 05:05:00,cash,remitted,Takoradi
AGT021,CUST0308,1056.66,2026-04-27 12:12:43,bank_transfer,missed,Kumasi
AGT047,CUST0093,578.88,2026-02-13 17:13:42,bank_transfer,remitted,Kumasi
AGT016,CUST0406,610.19,2026-02-16 11:11:15,cash,remitted,Takoradi
AGT037,CUST0232,570.13,2025-12-26 20:56:16,cash,remitted,Accra
AGT020,CUST0021,1547.59,2026-03-24 10:46:09,momo,remitted,Kumasi
AGT006,CUST0307,1310.76,2026-03-13 00:09:28,momo,remitted,Tamale
AGT019,CUST0038,1668.19,2026-01-04 14:04:01,momo,pending,Tamale
AGT005,CUST0276,1951.44,2026-02-24 03:09:22,bank_transfer,pending,Accra
AGT003,CUST0157,958.85,2026-01-27 03:49:09,bank_transfer,missed,Takoradi
AGT001,CUST0179,152.05,2026-05-04 00:34:59,bank_transfer,remitted,Cape_Coast
AGT038,CUST0132,115.22,2026-05-21 18:30:51,bank_transfer,remitted,Accra
AGT015,CUST0311,605.42,2025-12-28 13:48:39,momo,remitted,Cape_Coast
AGT034,CUST0455,1866.44,2026-01-02 09:16:01,bank_transfer,remitted,Accra
AGT035,CUST0348,1055.96,2026-04-18 08:35:43,bank_transfer,remitted,Tamale
AGT049,CUST0028,558.14,2026-02-24 11:13:27,bank_transfer,remitted,Takoradi
AGT025,CUST0260,810.35,2026-06-06 22:37:31,bank_transfer,remitted,Tamale
AGT024,CUST0406,1205.22,2026-03-05 19:13:42,cash,remitted,Takoradi
AGT012,CUST0076,1312.84,2026-06-10 17:42:45,momo,remitted,Cape_Coast
AGT018,CUST0429,324.76,2026-01-16 17:16:05,momo,missed,Accra
AGT015,CUST0067,1954.52,2026-06-16 19:51:12,bank_transfer,remitted,Kumasi
AGT044,CUST0342,1098.65,2026-04-05 00:24:01,cash,missed,Kumasi
AGT016,CUST0492,288.66,2026-04-14 11:43:37,momo,pending,Takoradi
AGT027,CUST0194,1789.4,2026-05-07 20:58:38,momo,remitted,Takoradi
AGT008,CUST0472,167.78,2026-04-30 16:57:17,bank_transfer,remitted,Tamale
AGT046,CUST0162,1817.32,2026-02-19 04:22:44,bank_transfer,remitted,Kumasi
AGT025,CUST0347,1993.2,2026-01-17 08:01:35,momo,pending,Tamale
AGT017,CUST0439,1406.85,2026-02-14 12:14:15,momo,remitted,Cape_Coast
AGT029,CUST0361,1545.49,2026-05-18 16:10:53,cash,missed,Kumasi
AGT008,CUST0257,687.86,2026-01-25 00:56:06,momo,remitted,Cape_Coast
AGT015,CUST0072,1884.32,2026-05-12 15:36:09,momo,pending,Accra
AGT027,CUST0087,1068.83,2026-05-07 00:12:26,bank_transfer,pending,Tamale
AGT046,CUST0422,1470.13,2026-04-03 23:44:04,momo,remitted,Takoradi
AGT050,CUST0262,1849.73,2026-02-08 04:54:45,bank_transfer,remitted,Kumasi
AGT007,CUST0214,1950.86,2026-02-03 21:13:59,momo,remitted,Tamale
AGT003,CUST0153,1669.74,2026-02-28 02:16:03,momo,remitted,Takoradi
AGT029,CUST0210,619.97,2026-01-07 22:09:05,momo,remitted,Accra
AGT044,CUST0401,1933.76,2026-02-20 14:54:43,cash,missed,Kumasi
AGT024,CUST0061,1263.68,2026-02-02 13:35:46,bank_transfer,remitted,Cape_Coast
AGT003,CUST0268,1862.67,2026-01-16 09:09:01,cash,missed,Accra
AGT020,CUST0262,1358.69,2026-02-21 08:22:57,momo,pending,Takoradi
AGT046,CUST0218,628.33,2026-03-06 14:38:15,cash,remitted,Kumasi
AGT015,CUST0283,752.65,2026-01-04 13:37:08,bank_transfer,missed,Kumasi
AGT025,CUST0136,1109.93,2026-01-08 04:24:32,momo,remitted,Accra
AGT030,CUST0467,1584.23,2026-04-19 08:59:39,cash,missed,Kumasi
AGT014,CUST0380,649.61,2026-04-28 00:21:56,cash,remitted,Takoradi
AGT007,CUST0362,1167.87,2026-05-04 05:48:50,bank_transfer,remitted,Accra
AGT017,CUST0449,704.34,2026-06-01 21:37:19,cash,remitted,Cape_Coast
AGT044,CUST0441,1635.22,2026-03-22 11:02:59,bank_transfer,remitted,Accra
AGT020,CUST0093,944.12,2026-01-16 21:24:26,momo,remitted,Accra
AGT036,CUST0109,171.91,2026-02-26 08:54:52,momo,remitted,Cape_Coast
AGT009,CUST0241,348.78,2026-04-15 22:34:12,cash,remitted,Takoradi
AGT038,CUST0355,140.99,2026-03-26 00:39:44,momo,missed,Tamale
AGT048,CUST0424,1008.62,2026-05-25 23:58:03,momo,remitted,Tamale
AGT022,CUST0142,230.55,2026-05-13 23:03:59,cash,remitted,Cape_Coast
AGT002,CUST0291,246.0,2026-03-03 15:46:44,momo,remitted,Takoradi
AGT024,CUST0432,1883.28,2026-05-08 00:10:29,cash,pending,Kumasi
AGT008,CUST0237,1747.86,2026-02-28 15:06:56,bank_transfer,missed,Cape_Coast
AGT011,CUST0340,915.13,2025-12-22 12:35:38,bank_transfer,remitted,Tamale
AGT013,CUST0312,1971.89,2026-02-15 17:35:31,bank_transfer,remitted,Takoradi
AGT017,CUST0177,20.37,2025-12-28 06:30:46,cash,remitted,Accra
AGT008,CUST0141,1235.68,2026-05-13 02:35:42,cash,remitted,Takoradi
AGT021,CUST0189,1240.53,2026-03-10 01:42:07,momo,missed,Takoradi
AGT018,CUST0486,925.74,2026-06-15 23:18:45,momo,remitted,Tamale
AGT030,CUST0049,805.96,2026-03-11 22:09:32,momo,missed,Tamale
AGT018,CUST0302,921.66,2026-05-23 02:52:06,momo,remitted,Kumasi
AGT046,CUST0369,841.62,2026-06-03 14:19:54,momo,missed,Kumasi
AGT047,CUST0190,1466.38,2026-02-07 09:45:52,cash,remitted,Cape_Coast
AGT031,CUST0136,288.0,2026-05-09 16:10:05,cash,missed,Accra
AGT038,CUST0043,411.33,2026-02-13 17:17:57,bank_transfer,missed,Kumasi
AGT032,CUST0404,377.43,2026-03-13 02:27:29,bank_transfer,missed,Tamale
AGT011,CUST0380,539.69,2026-03-25 00:20:39,bank_transfer,remitted,Takoradi
AGT045,CUST0353,1060.01,2026-04-19 06:39:35,bank_transfer,remitted,Cape_Coast
AGT025,CUST0090,240.19,2026-01-09 04:02:33,cash,remitted,Kumasi
AGT033,CUST0295,1738.98,2026-03-30 02:55:04,cash,remitted,Takoradi
AGT038,CUST0341,608.78,2026-03-04 07:41:32,cash,remitted,Takoradi
AGT041,CUST0245,341.83,2026-04-10 20:31:27,momo,remitted,Kumasi
AGT008,CUST0433,1357.73,2026-05-22 08:21:45,momo,remitted,Accra
AGT011,CUST0192,95.41,2026-04-22 01:25:32,bank_transfer,remitted,Accra
AGT022,CUST0318,1247.54,2026-04-26 16:54:03,momo,remitted,Cape_Coast
AGT024,CUST0106,1402.43,2026-03-02 22:04:53,cash,remitted,Accra
AGT041,CUST0363,445.53,2026-02-24 20:04:34,bank_transfer,remitted,Cape_Coast
AGT017,CUST0310,103.09,2026-02-27 01:07:33,bank_transfer,remitted,Tamale
AGT012,CUST0382,740.02,2026-03-08 01:49:47,momo,remitted,Kumasi
AGT046,CUST0233,215.22,2026-04-09 20:06:52,bank_transfer,remitted,Takoradi
AGT032,CUST0265,250.63,2026-02-20 02:53:08,momo,missed,Cape_Coast
AGT015,CUST0344,523.44,2026-06-17 06:25:43,momo,missed,Accra
AGT016,CUST0037,605.03,2026-06-17 11:09:07,bank_transfer,missed,Cape_Coast
AGT022,CUST0305,1069.34,2026-03-23 20:24:23,momo,missed,Cape_Coast
AGT028,CUST0041,1363.22,2026-05-18 22:29:15,momo,remitted,Accra
AGT020,CUST0017,1193.69,2026-05-19 00:36:55,momo,remitted,Accra
AGT033,CUST0344,313.75,2026-03-29 01:49:18,momo,remitted,Kumasi
AGT010,CUST0277,360.73,2026-01-17 17:29:29,bank_transfer,remitted,Takoradi
AGT040,CUST0307,1759.96,2026-01-23 13:03:41,cash,remitted,Kumasi
AGT032,CUST0059,1125.54,2026-04-15 07:53:17,cash,remitted,Kumasi
